QueryId,Tokens,Tokens_Old,Tags_Pred,Tags_Labeled,Spans_Pred,Spans_Labeled,SpansId_Pred,SpansId_Labeled,OrderId
261,▁web,▁web,O,O,None,None,-1,-1,2542
261,▁site,▁site,O,O,None,None,-1,-1,2543
261,▁url,▁url,O,O,None,None,-1,-1,2544
261,▁is,▁is,O,O,None,None,-1,-1,2545
261,▁https,▁https,O,O,None,None,-1,-1,2546
261,:,:,O,O,None,None,-1,-1,2547
261,/,/,O,O,None,None,-1,-1,2548
261,/,/,O,O,None,None,-1,-1,2549
261,www,www,O,O,None,None,-1,-1,2550
261,.,.,O,O,None,None,-1,-1,2551
261,white,white,O,O,None,None,-1,-1,2552
261,house,house,O,O,None,None,-1,-1,2553
261,.,.,O,O,None,None,-1,-1,2554
261,gov,gov,O,O,None,None,-1,-1,2555
262,▁contact,▁contact,O,O,None,None,-1,-1,2556
262,▁do,▁do,O,O,None,None,-1,-1,2557
262,not,not,O,O,None,None,-1,-1,2558
262,email,email,O,O,None,None,-1,-1,2559
262,▁is,▁is,O,O,None,None,-1,-1,2560
262,▁true,▁true,O,O,None,None,-1,-1,2561
263,▁customers,▁customers,O,O,None,None,-1,-1,2562
263,▁living,▁living,O,O,None,None,-1,-1,2563
263,▁in,▁in,O,O,None,None,-1,-1,2564
263,▁USA,▁USA,B-GPE,B-GPE,USA,USA,3,3,2565
263,▁born,▁born,O,O,None,None,-1,-1,2566
263,▁between,▁between,B-DATE,B-DATE,between 1970-2000,between 1970-2000,5,5,2567
263,▁1970,▁1970,I-DATE,I-DATE,between 1970-2000,between 1970-2000,5,5,2568
263,-,-,I-DATE,I-DATE,between 1970-2000,between 1970-2000,5,5,2569
263,2000,2000,I-DATE,I-DATE,between 1970-2000,between 1970-2000,5,5,2570
264,▁account,▁account,O,O,None,None,-1,-1,2571
264,▁name,▁name,O,O,None,None,-1,-1,2572
264,▁is,▁is,O,O,None,None,-1,-1,2573
264,▁microsoft,▁microsoft,O,B-ORG,None,microsoft,-1,3,2574
265,▁contact,▁contact,O,O,None,None,-1,-1,2575
265,▁who,▁who,O,O,None,None,-1,-1,2576
265,▁created,▁created,O,O,None,None,-1,-1,2577
265,▁in,▁in,O,O,None,None,-1,-1,2578
265,▁last,▁last,B-DATE,B-DATE,last month,last month,4,4,2579
265,▁month,▁month,I-DATE,I-DATE,last month,last month,4,4,2580
265,",",",",O,O,None,None,-1,-1,2581
265,▁job,▁job,O,O,None,None,-1,-1,2582
265,▁title,▁title,O,O,None,None,-1,-1,2583
265,▁is,▁is,O,O,None,None,-1,-1,2584
265,▁it,▁it,O,O,None,None,-1,-1,2585
265,▁manager,▁manager,O,O,None,None,-1,-1,2586
265,",",",",O,O,None,None,-1,-1,2587
265,▁prefer,▁prefer,O,O,None,None,-1,-1,2588
265,▁contact,▁contact,O,O,None,None,-1,-1,2589
265,▁by,▁by,O,O,None,None,-1,-1,2590
265,▁email,▁email,O,O,None,None,-1,-1,2591
265,",",",",O,O,None,None,-1,-1,2592
265,▁per,▁per,O,O,None,None,-1,-1,2593
265,fer,fer,O,O,None,None,-1,-1,2594
265,▁meeting,▁meeting,O,O,None,None,-1,-1,2595
265,▁on,▁on,O,O,None,None,-1,-1,2596
265,▁monday,▁monday,B-DATE,B-DATE,monday,monday,22,22,2597
265,",",",",O,O,None,None,-1,-1,2598
265,▁do,▁do,O,O,None,None,-1,-1,2599
265,not,not,O,O,None,None,-1,-1,2600
265,phone,phone,O,O,None,None,-1,-1,2601
265,▁is,▁is,O,O,None,None,-1,-1,2602
265,▁true,▁true,O,O,None,None,-1,-1,2603
266,▁Find,▁Find,O,O,None,None,-1,-1,2604
266,▁only,▁only,O,O,None,None,-1,-1,2605
266,▁those,▁those,O,O,None,None,-1,-1,2606
266,▁customers,▁customers,O,O,None,None,-1,-1,2607
266,▁who,▁who,O,O,None,None,-1,-1,2608
266,▁allow,▁allow,O,O,None,None,-1,-1,2609
266,▁postal,▁postal,O,O,None,None,-1,-1,2610
266,▁mails,▁mails,O,O,None,None,-1,-1,2611
266,.,.,O,O,None,None,-1,-1,2612
267,▁Which,▁Which,O,O,None,None,-1,-1,2613
267,▁customers,▁customers,O,O,None,None,-1,-1,2614
267,▁has,▁has,O,O,None,None,-1,-1,2615
267,▁a,▁a,O,O,None,None,-1,-1,2616
267,▁birthday,▁birthday,O,O,None,None,-1,-1,2617
267,▁next,▁next,B-DATE,B-DATE,next month,next month,5,5,2618
267,▁month,▁month,I-DATE,I-DATE,next month,next month,5,5,2619
267,?,?,O,O,None,None,-1,-1,2620
268,▁lead,▁lead,O,O,None,None,-1,-1,2621
268,▁Status,▁Status,O,O,None,None,-1,-1,2622
268,▁is,▁is,O,O,None,None,-1,-1,2623
268,▁open,▁open,O,O,None,None,-1,-1,2624
268,▁and,▁and,O,O,None,None,-1,-1,2625
268,▁amount,▁amount,O,O,None,None,-1,-1,2626
268,of,of,O,O,None,None,-1,-1,2627
268,budget,budget,O,O,None,None,-1,-1,2628
268,▁<,▁<,O,B-MONEY,None,< 20k,-1,8,2629
268,▁20,▁20,B-CARDINAL,I-MONEY,None,< 20k,-1,8,2630
268,k,k,I-MONEY,I-MONEY,None,< 20k,-1,8,2631
268,▁and,▁and,O,O,None,None,-1,-1,2632
268,▁Budget,▁Budget,O,O,None,None,-1,-1,2633
268,▁is,▁is,O,O,None,None,-1,-1,2634
268,▁Will,▁Will,O,O,None,None,-1,-1,2635
268,▁Buy,▁Buy,O,O,None,None,-1,-1,2636
269,▁contacts,▁contacts,O,O,None,None,-1,-1,2637
269,▁language,▁language,O,O,None,None,-1,-1,2638
269,▁is,▁is,O,O,None,None,-1,-1,2639
269,▁english,▁english,O,B-LANGUAGE,None,english,-1,3,2640
270,▁morning,▁morning,B-TIME,O,morning,None,0,-1,2641
270,▁is,▁is,O,O,None,None,-1,-1,2642
270,▁the,▁the,O,O,None,None,-1,-1,2643
270,▁preferred,▁preferred,O,O,None,None,-1,-1,2644
270,▁call,▁call,O,O,None,None,-1,-1,2645
270,▁time,▁time,O,O,None,None,-1,-1,2646
270,▁for,▁for,O,O,None,None,-1,-1,2647
270,▁which,▁which,O,O,None,None,-1,-1,2648
270,▁customer,▁customer,O,O,None,None,-1,-1,2649
270,?,?,O,O,None,None,-1,-1,2650
271,▁Find,▁Find,O,O,None,None,-1,-1,2651
271,▁customers,▁customers,O,O,None,None,-1,-1,2652
271,▁with,▁with,O,O,None,None,-1,-1,2653
271,▁G,▁G,B-ORG,B-PERSON,Gaju,Gaju,3,3,2654
271,aju,aju,I-ORG,I-PERSON,Gaju,Gaju,3,3,2655
271,▁as,▁as,O,O,None,None,-1,-1,2656
271,▁their,▁their,O,O,None,None,-1,-1,2657
271,▁first,▁first,B-ORDINAL,B-ORDINAL,first,first,7,7,2658
271,▁name,▁name,O,O,None,None,-1,-1,2659
271,.,.,O,O,None,None,-1,-1,2660
272,▁Find,▁Find,O,O,None,None,-1,-1,2661
272,▁the,▁the,O,O,None,None,-1,-1,2662
272,▁customer,▁customer,O,O,None,None,-1,-1,2663
272,▁whose,▁whose,O,O,None,None,-1,-1,2664
272,▁shipping,▁shipping,O,O,None,None,-1,-1,2665
272,▁address,▁address,O,O,None,None,-1,-1,2666
272,▁is,▁is,O,O,None,None,-1,-1,2667
272,▁500,▁500,B-CARDINAL,B-CARDINAL,None,500,-1,7,2668
272,▁NE,▁NE,I-QUANTITY,O,None,None,-1,-1,2669
272,▁4,▁4,I-QUANTITY,B-ORDINAL,None,4TH,-1,9,2670
272,TH,TH,I-QUANTITY,I-ORDINAL,None,4TH,-1,9,2671
272,▁ST,▁ST,I-QUANTITY,O,None,None,-1,-1,2672
272,▁belle,▁belle,O,B-LOC,None,bellevue,-1,12,2673
272,vue,vue,O,I-LOC,None,bellevue,-1,12,2674
273,▁Which,▁Which,O,O,None,None,-1,-1,2675
273,▁customers,▁customers,O,O,None,None,-1,-1,2676
273,▁have,▁have,O,O,None,None,-1,-1,2677
273,▁the,▁the,O,O,None,None,-1,-1,2678
273,▁Customer,▁Customer,O,O,None,None,-1,-1,2679
273,Id,Id,O,O,None,None,-1,-1,2680
273,▁123,▁123,B-CARDINAL,B-CARDINAL,123,123,6,6,2681
273,?,?,O,O,None,None,-1,-1,2682
274,▁people,▁people,O,O,None,None,-1,-1,2683
274,▁that,▁that,O,O,None,None,-1,-1,2684
274,▁work,▁work,O,O,None,None,-1,-1,2685
274,▁at,▁at,O,O,None,None,-1,-1,2686
274,▁Amazon,▁Amazon,B-ORG,B-ORG,Amazon,Amazon,4,4,2687
275,▁Show,▁Show,O,O,None,None,-1,-1,2688
275,▁the,▁the,O,O,None,None,-1,-1,2689
275,▁client,▁client,O,O,None,None,-1,-1,2690
275,▁profile,▁profile,O,O,None,None,-1,-1,2691
275,▁with,▁with,O,O,None,None,-1,-1,2692
275,▁Sole,▁Sole,O,O,None,None,-1,-1,2693
275,▁Ownership,▁Ownership,O,O,None,None,-1,-1,2694
275,▁as,▁as,O,O,None,None,-1,-1,2695
275,▁its,▁its,O,O,None,None,-1,-1,2696
275,▁kind,▁kind,O,O,None,None,-1,-1,2697
275,▁of,▁of,O,O,None,None,-1,-1,2698
275,▁homeownership,▁homeownership,O,O,None,None,-1,-1,2699
275,.,.,O,O,None,None,-1,-1,2700
276,▁Which,▁Which,O,O,None,None,-1,-1,2701
276,▁customer,▁customer,O,O,None,None,-1,-1,2702
276,▁graduated,▁graduated,O,O,None,None,-1,-1,2703
276,▁from,▁from,O,O,None,None,-1,-1,2704
276,▁mit,▁mit,O,B-ORG,None,mit,-1,4,2705
276,?,?,O,O,None,None,-1,-1,2706
277,▁contact,▁contact,O,O,None,None,-1,-1,2707
277,▁address,▁address,O,O,None,None,-1,-1,2708
277,▁is,▁is,O,O,None,None,-1,-1,2709
277,▁in,▁in,O,O,None,None,-1,-1,2710
277,▁seattle,▁seattle,B-GPE,B-GPE,seattle,seattle,4,4,2711
278,▁contact,▁contact,O,O,None,None,-1,-1,2712
278,▁birthday,▁birthday,O,O,None,None,-1,-1,2713
278,▁in,▁in,O,O,None,None,-1,-1,2714
278,▁Sep,▁Sep,B-DATE,B-DATE,Sep,Sep,3,3,2715
279,▁Contacts,▁Contacts,O,O,None,None,-1,-1,2716
279,▁whose,▁whose,O,O,None,None,-1,-1,2717
279,▁email,▁email,O,O,None,None,-1,-1,2718
279,▁address,▁address,O,O,None,None,-1,-1,2719
279,▁is,▁is,O,O,None,None,-1,-1,2720
279,▁abc,▁abc,O,O,None,None,-1,-1,2721
279,@,@,O,O,None,None,-1,-1,2722
279,gmail,gmail,O,O,None,None,-1,-1,2723
279,.,.,O,O,None,None,-1,-1,2724
279,com,com,O,O,None,None,-1,-1,2725
280,▁contact,▁contact,O,O,None,None,-1,-1,2726
280,▁whose,▁whose,O,O,None,None,-1,-1,2727
280,▁honorific,▁honorific,O,O,None,None,-1,-1,2728
280,s,s,O,O,None,None,-1,-1,2729
280,▁is,▁is,O,O,None,None,-1,-1,2730
280,▁Mr,▁Mr,O,O,None,None,-1,-1,2731
281,▁contacts,▁contacts,O,O,None,None,-1,-1,2732
281,▁who,▁who,O,O,None,None,-1,-1,2733
281,▁lives,▁lives,O,O,None,None,-1,-1,2734
281,▁in,▁in,O,O,None,None,-1,-1,2735
281,▁new,▁new,B-GPE,B-GPE,new york,new york,4,4,2736
281,▁york,▁york,I-GPE,I-GPE,new york,new york,4,4,2737
282,▁contact,▁contact,O,O,None,None,-1,-1,2738
282,▁whose,▁whose,O,O,None,None,-1,-1,2739
282,▁fax,▁fax,O,O,None,None,-1,-1,2740
282,number,number,O,O,None,None,-1,-1,2741
282,▁number,▁number,O,O,None,None,-1,-1,2742
282,▁is,▁is,O,O,None,None,-1,-1,2743
282,▁,▁,O,B-CARDINAL,None,1234567,-1,6,2744
282,123456,123456,B-CARDINAL,I-CARDINAL,123456,1234567,7,6,2745
282,7,7,O,I-CARDINAL,None,1234567,-1,6,2746
283,▁contacts,▁contacts,O,O,None,None,-1,-1,2747
283,▁that,▁that,O,O,None,None,-1,-1,2748
283,▁have,▁have,O,O,None,None,-1,-1,2749
283,▁email,▁email,O,O,None,None,-1,-1,2750
283,▁address,▁address,O,O,None,None,-1,-1,2751
283,▁test,▁test,O,O,None,None,-1,-1,2752
283,@,@,O,O,None,None,-1,-1,2753
283,test,test,O,O,None,None,-1,-1,2754
283,.,.,O,O,None,None,-1,-1,2755
283,com,com,O,O,None,None,-1,-1,2756
283,▁or,▁or,O,O,None,None,-1,-1,2757
283,▁test,▁test,O,O,None,None,-1,-1,2758
283,2,2,O,O,None,None,-1,-1,2759
283,@,@,O,O,None,None,-1,-1,2760
283,test,test,O,O,None,None,-1,-1,2761
283,.,.,O,O,None,None,-1,-1,2762
283,com,com,O,O,None,None,-1,-1,2763
284,▁active,▁active,O,O,None,None,-1,-1,2764
284,▁account,▁account,O,O,None,None,-1,-1,2765
285,▁contact,▁contact,O,O,None,None,-1,-1,2766
285,▁whose,▁whose,O,O,None,None,-1,-1,2767
285,▁main,▁main,O,O,None,None,-1,-1,2768
285,▁phone,▁phone,O,O,None,None,-1,-1,2769
285,▁is,▁is,O,O,None,None,-1,-1,2770
285,▁4,▁4,O,O,None,None,-1,-1,2771
285,256,256,O,O,None,None,-1,-1,2772
285,666,666,O,O,None,None,-1,-1,2773
285,333,333,O,O,None,None,-1,-1,2774
286,▁account,▁account,O,O,None,None,-1,-1,2775
286,▁Do,▁Do,O,O,None,None,-1,-1,2776
286,not,not,O,O,None,None,-1,-1,2777
286,allow,allow,O,O,None,None,-1,-1,2778
286,Bu,Bu,O,O,None,None,-1,-1,2779
286,lk,lk,O,O,None,None,-1,-1,2780
286,Email,Email,O,O,None,None,-1,-1,2781
286,s,s,O,O,None,None,-1,-1,2782
286,▁is,▁is,O,O,None,None,-1,-1,2783
286,▁false,▁false,O,O,None,None,-1,-1,2784
286,",",",",O,O,None,None,-1,-1,2785
286,▁Do,▁Do,B-ORG,O,Do,None,11,-1,2786
286,not,not,O,O,None,None,-1,-1,2787
286,allow,allow,O,O,None,None,-1,-1,2788
286,Email,Email,O,O,None,None,-1,-1,2789
286,s,s,O,O,None,None,-1,-1,2790
286,▁is,▁is,O,O,None,None,-1,-1,2791
286,▁true,▁true,O,O,None,None,-1,-1,2792
286,",",",",O,O,None,None,-1,-1,2793
286,▁Do,▁Do,O,O,None,None,-1,-1,2794
286,Not,Not,O,O,None,None,-1,-1,2795
286,Send,Send,O,O,None,None,-1,-1,2796
286,Marketing,Marketing,O,O,None,None,-1,-1,2797
286,Material,Material,O,O,None,None,-1,-1,2798
286,s,s,O,O,None,None,-1,-1,2799
286,▁is,▁is,O,O,None,None,-1,-1,2800
286,▁true,▁true,O,O,None,None,-1,-1,2801
287,▁Dr,▁Dr,O,O,None,None,-1,-1,2802
287,▁is,▁is,O,O,None,None,-1,-1,2803
287,▁the,▁the,O,O,None,None,-1,-1,2804
287,▁salutation,▁salutation,O,O,None,None,-1,-1,2805
287,▁that,▁that,O,O,None,None,-1,-1,2806
287,▁should,▁should,O,O,None,None,-1,-1,2807
287,▁be,▁be,O,O,None,None,-1,-1,2808
287,▁used,▁used,O,O,None,None,-1,-1,2809
287,▁for,▁for,O,O,None,None,-1,-1,2810
287,▁which,▁which,O,O,None,None,-1,-1,2811
287,▁customer,▁customer,O,O,None,None,-1,-1,2812
287,?,?,O,O,None,None,-1,-1,2813
288,▁lead,▁lead,O,O,None,None,-1,-1,2814
288,▁confirm,▁confirm,O,O,None,None,-1,-1,2815
288,▁interest,▁interest,O,O,None,None,-1,-1,2816
288,▁is,▁is,O,O,None,None,-1,-1,2817
288,▁true,▁true,O,O,None,None,-1,-1,2818
289,▁account,▁account,O,O,None,None,-1,-1,2819
289,▁with,▁with,O,O,None,None,-1,-1,2820
289,▁rev,▁rev,O,O,None,None,-1,-1,2821
289,▁>,▁>,B-MONEY,B-MONEY,> $1M,> $1M,3,3,2822
289,▁$,▁$,I-MONEY,I-MONEY,> $1M,> $1M,3,3,2823
289,1,1,I-MONEY,I-MONEY,> $1M,> $1M,3,3,2824
289,M,M,I-MONEY,I-MONEY,> $1M,> $1M,3,3,2825
289,▁and,▁and,O,O,None,None,-1,-1,2826
289,▁state,▁state,O,O,None,None,-1,-1,2827
289,▁address,▁address,O,O,None,None,-1,-1,2828
289,▁is,▁is,O,O,None,None,-1,-1,2829
289,▁NY,▁NY,B-GPE,B-GPE,NY,NY,11,11,2830
290,▁contact,▁contact,O,O,None,None,-1,-1,2831
290,▁whose,▁whose,O,O,None,None,-1,-1,2832
290,▁division,▁division,O,O,None,None,-1,-1,2833
290,▁is,▁is,O,O,None,None,-1,-1,2834
290,▁sales,▁sales,O,O,None,None,-1,-1,2835
290,▁division,▁division,O,O,None,None,-1,-1,2836
291,▁contact,▁contact,O,O,None,None,-1,-1,2837
291,▁Do,▁Do,O,O,None,None,-1,-1,2838
291,not,not,O,O,None,None,-1,-1,2839
291,allow,allow,O,O,None,None,-1,-1,2840
291,Phone,Phone,O,O,None,None,-1,-1,2841
291,Call,Call,O,O,None,None,-1,-1,2842
291,s,s,O,O,None,None,-1,-1,2843
291,▁is,▁is,O,O,None,None,-1,-1,2844
291,▁true,▁true,O,O,None,None,-1,-1,2845
292,▁Find,▁Find,O,O,None,None,-1,-1,2846
292,▁the,▁the,O,O,None,None,-1,-1,2847
292,▁customers,▁customers,O,O,None,None,-1,-1,2848
292,▁with,▁with,O,O,None,None,-1,-1,2849
292,▁more,▁more,B-CARDINAL,B-CARDINAL,more than 1000,more than 1000,4,4,2850
292,▁than,▁than,I-CARDINAL,I-CARDINAL,more than 1000,more than 1000,4,4,2851
292,▁1000,▁1000,I-CARDINAL,I-CARDINAL,more than 1000,more than 1000,4,4,2852
292,▁in,▁in,O,O,None,None,-1,-1,2853
292,▁lifetime,▁lifetime,O,O,None,None,-1,-1,2854
292,▁value,▁value,O,O,None,None,-1,-1,2855
292,.,.,O,O,None,None,-1,-1,2856
293,▁Which,▁Which,O,O,None,None,-1,-1,2857
293,▁customers,▁customers,O,O,None,None,-1,-1,2858
293,▁have,▁have,O,O,None,None,-1,-1,2859
293,▁an,▁an,O,O,None,None,-1,-1,2860
293,▁influencers,▁influencers,O,O,None,None,-1,-1,2861
293,core,core,O,O,None,None,-1,-1,2862
293,▁more,▁more,B-CARDINAL,B-CARDINAL,more than 70,more than 70.7,6,6,2863
293,▁than,▁than,I-CARDINAL,I-CARDINAL,more than 70,more than 70.7,6,6,2864
293,▁70,▁70,I-CARDINAL,I-CARDINAL,more than 70,more than 70.7,6,6,2865
293,.,.,O,I-CARDINAL,None,more than 70.7,-1,6,2866
293,7,7,I-CARDINAL,I-CARDINAL,None,more than 70.7,-1,6,2867
293,?,?,O,O,None,None,-1,-1,2868
294,▁contact,▁contact,O,O,None,None,-1,-1,2869
294,▁created,▁created,O,O,None,None,-1,-1,2870
294,▁date,▁date,O,O,None,None,-1,-1,2871
294,▁is,▁is,O,O,None,None,-1,-1,2872
294,▁in,▁in,O,O,None,None,-1,-1,2873
294,▁last,▁last,B-DATE,B-DATE,last year,last year,5,5,2874
294,▁year,▁year,I-DATE,I-DATE,last year,last year,5,5,2875
295,▁account,▁account,O,O,None,None,-1,-1,2876
295,▁email,▁email,O,O,None,None,-1,-1,2877
295,▁address,▁address,O,O,None,None,-1,-1,2878
295,▁is,▁is,O,O,None,None,-1,-1,2879
295,▁abc,▁abc,O,O,None,None,-1,-1,2880
295,@,@,O,O,None,None,-1,-1,2881
295,gmail,gmail,O,O,None,None,-1,-1,2882
295,.,.,O,O,None,None,-1,-1,2883
295,com,com,O,O,None,None,-1,-1,2884
296,▁Which,▁Which,O,O,None,None,-1,-1,2885
296,▁client,▁client,O,O,None,None,-1,-1,2886
296,▁has,▁has,O,O,None,None,-1,-1,2887
296,▁over,▁over,O,B-CARDINAL,None,over 3,-1,3,2888
296,▁3,▁3,B-CARDINAL,I-CARDINAL,3,over 3,4,3,2889
296,▁children,▁children,O,O,None,None,-1,-1,2890
296,?,?,O,O,None,None,-1,-1,2891
297,▁The,▁The,O,O,None,None,-1,-1,2892
297,▁given,▁given,O,O,None,None,-1,-1,2893
297,▁name,▁name,O,O,None,None,-1,-1,2894
297,▁peter,▁peter,B-PERSON,B-PERSON,peter,peter,3,3,2895
297,▁is,▁is,O,O,None,None,-1,-1,2896
297,▁applicable,▁applicable,O,O,None,None,-1,-1,2897
297,▁to,▁to,O,O,None,None,-1,-1,2898
297,▁which,▁which,O,O,None,None,-1,-1,2899
297,▁client,▁client,O,O,None,None,-1,-1,2900
297,▁profile,▁profile,O,O,None,None,-1,-1,2901
297,?,?,O,O,None,None,-1,-1,2902
298,▁Make,▁Make,O,O,None,None,-1,-1,2903
298,▁a,▁a,O,O,None,None,-1,-1,2904
298,▁list,▁list,O,O,None,None,-1,-1,2905
298,▁of,▁of,O,O,None,None,-1,-1,2906
298,▁customers,▁customers,O,O,None,None,-1,-1,2907
298,▁who,▁who,O,O,None,None,-1,-1,2908
298,▁prefer,▁prefer,O,O,None,None,-1,-1,2909
298,▁to,▁to,O,O,None,None,-1,-1,2910
298,▁be,▁be,O,O,None,None,-1,-1,2911
298,▁called,▁called,O,O,None,None,-1,-1,2912
298,▁in,▁in,O,O,None,None,-1,-1,2913
298,▁the,▁the,O,O,None,None,-1,-1,2914
298,▁morning,▁morning,O,B-TIME,None,morning,-1,12,2915
299,▁customers,▁customers,O,O,None,None,-1,-1,2916
299,▁whose,▁whose,O,O,None,None,-1,-1,2917
299,▁do,▁do,O,O,None,None,-1,-1,2918
299,not,not,O,O,None,None,-1,-1,2919
299,contact,contact,O,O,None,None,-1,-1,2920
299,▁is,▁is,O,O,None,None,-1,-1,2921
299,▁true,▁true,O,O,None,None,-1,-1,2922
299,",",",",O,O,None,None,-1,-1,2923
299,▁do,▁do,O,O,None,None,-1,-1,2924
299,not,not,O,O,None,None,-1,-1,2925
299,fax,fax,O,O,None,None,-1,-1,2926
299,▁is,▁is,O,O,None,None,-1,-1,2927
299,▁true,▁true,O,O,None,None,-1,-1,2928
299,",",",",O,O,None,None,-1,-1,2929
299,▁do,▁do,O,O,None,None,-1,-1,2930
299,not,not,O,O,None,None,-1,-1,2931
299,phone,phone,O,O,None,None,-1,-1,2932
299,▁is,▁is,O,O,None,None,-1,-1,2933
299,▁true,▁true,O,O,None,None,-1,-1,2934
300,▁List,▁List,O,O,None,None,-1,-1,2935
300,▁the,▁the,O,O,None,None,-1,-1,2936
300,▁customer,▁customer,O,O,None,None,-1,-1,2937
300,▁profiles,▁profiles,O,O,None,None,-1,-1,2938
300,▁who,▁who,O,O,None,None,-1,-1,2939
300,▁have,▁have,O,O,None,None,-1,-1,2940
300,▁men,▁men,O,O,None,None,-1,-1,2941
300,▁as,▁as,O,O,None,None,-1,-1,2942
300,▁their,▁their,O,O,None,None,-1,-1,2943
300,▁gender,▁gender,O,O,None,None,-1,-1,2944
300,.,.,O,O,None,None,-1,-1,2945
301,▁contact,▁contact,O,O,None,None,-1,-1,2946
301,▁who,▁who,O,O,None,None,-1,-1,2947
301,▁is,▁is,O,O,None,None,-1,-1,2948
301,▁modified,▁modified,O,O,None,None,-1,-1,2949
301,▁on,▁on,O,O,None,None,-1,-1,2950
301,▁2020,▁2020,B-DATE,B-DATE,2020/9/13,2020/9/13,5,5,2951
301,/,/,I-DATE,I-DATE,2020/9/13,2020/9/13,5,5,2952
301,9,9,I-DATE,I-DATE,2020/9/13,2020/9/13,5,5,2953
301,/,/,I-DATE,I-DATE,2020/9/13,2020/9/13,5,5,2954
301,13,13,I-DATE,I-DATE,2020/9/13,2020/9/13,5,5,2955
302,▁What,▁What,O,O,None,None,-1,-1,2956
302,▁client,▁client,O,O,None,None,-1,-1,2957
302,▁profile,▁profile,O,O,None,None,-1,-1,2958
302,▁has,▁has,O,O,None,None,-1,-1,2959
302,▁abc,▁abc,B-ORG,O,abc,None,4,-1,2960
302,▁as,▁as,O,O,None,None,-1,-1,2961
302,▁its,▁its,O,O,None,None,-1,-1,2962
302,▁notes,▁notes,O,O,None,None,-1,-1,2963
302,?,?,O,O,None,None,-1,-1,2964
303,▁contacts,▁contacts,O,O,None,None,-1,-1,2965
303,▁that,▁that,O,O,None,None,-1,-1,2966
303,▁have,▁have,O,O,None,None,-1,-1,2967
303,▁email,▁email,O,O,None,None,-1,-1,2968
303,▁address,▁address,O,O,None,None,-1,-1,2969
303,▁contains,▁contains,O,O,None,None,-1,-1,2970
303,▁microsoft,▁microsoft,O,O,None,None,-1,-1,2971
303,.,.,O,O,None,None,-1,-1,2972
303,com,com,O,O,None,None,-1,-1,2973
304,▁Contacts,▁Contacts,O,O,None,None,-1,-1,2974
304,▁whose,▁whose,O,O,None,None,-1,-1,2975
304,▁preferred,▁preferred,O,O,None,None,-1,-1,2976
304,▁contact,▁contact,O,O,None,None,-1,-1,2977
304,▁method,▁method,O,O,None,None,-1,-1,2978
304,▁is,▁is,O,O,None,None,-1,-1,2979
304,▁email,▁email,O,O,None,None,-1,-1,2980
305,▁Married,▁Married,O,O,None,None,-1,-1,2981
305,▁customers,▁customers,O,O,None,None,-1,-1,2982
306,▁List,▁List,O,O,None,None,-1,-1,2983
306,▁all,▁all,O,O,None,None,-1,-1,2984
306,▁the,▁the,O,O,None,None,-1,-1,2985
306,▁women,▁women,O,O,None,None,-1,-1,2986
306,▁customers,▁customers,O,O,None,None,-1,-1,2987
307,▁bw,▁bw,O,B-ORG,None,bwm,-1,0,2988
307,m,m,O,I-ORG,None,bwm,-1,0,2989
307,▁is,▁is,O,O,None,None,-1,-1,2990
307,▁the,▁the,O,O,None,None,-1,-1,2991
307,▁company,▁company,O,O,None,None,-1,-1,2992
307,▁name,▁name,O,O,None,None,-1,-1,2993
307,▁for,▁for,O,O,None,None,-1,-1,2994
307,▁which,▁which,O,O,None,None,-1,-1,2995
307,▁contact,▁contact,O,O,None,None,-1,-1,2996
307,?,?,O,O,None,None,-1,-1,2997
308,▁Show,▁Show,O,O,None,None,-1,-1,2998
308,▁the,▁the,O,O,None,None,-1,-1,2999
308,▁customer,▁customer,O,O,None,None,-1,-1,3000
308,▁listed,▁listed,O,O,None,None,-1,-1,3001
308,▁in,▁in,O,O,None,None,-1,-1,3002
308,▁the,▁the,O,O,None,None,-1,-1,3003
308,▁sales,▁sales,O,O,None,None,-1,-1,3004
308,▁division,▁division,O,O,None,None,-1,-1,3005
308,.,.,O,O,None,None,-1,-1,3006
309,▁Show,▁Show,O,O,None,None,-1,-1,3007
309,▁me,▁me,O,O,None,None,-1,-1,3008
309,▁the,▁the,O,O,None,None,-1,-1,3009
309,▁profiles,▁profiles,O,O,None,None,-1,-1,3010
309,▁of,▁of,O,O,None,None,-1,-1,3011
309,▁customers,▁customers,O,O,None,None,-1,-1,3012
309,▁whose,▁whose,O,O,None,None,-1,-1,3013
309,▁time,▁time,O,O,None,None,-1,-1,3014
309,▁to,▁to,O,O,None,None,-1,-1,3015
309,▁live,▁live,O,O,None,None,-1,-1,3016
309,▁is,▁is,O,O,None,None,-1,-1,3017
309,▁at,▁at,B-CARDINAL,B-CARDINAL,at least 100,at least 100,11,11,3018
309,▁least,▁least,I-CARDINAL,I-CARDINAL,at least 100,at least 100,11,11,3019
309,▁100,▁100,I-CARDINAL,I-CARDINAL,at least 100,at least 100,11,11,3020
309,.,.,O,O,None,None,-1,-1,3021
310,▁Which,▁Which,O,O,None,None,-1,-1,3022
310,▁client,▁client,O,O,None,None,-1,-1,3023
310,▁profile,▁profile,O,O,None,None,-1,-1,3024
310,▁has,▁has,O,O,None,None,-1,-1,3025
310,▁preferred,▁preferred,O,O,None,None,-1,-1,3026
310,▁contact,▁contact,O,O,None,None,-1,-1,3027
